Index,MSE
provincial_set_detailed_nega_nonorm_discretized: Nova Scotia_education,0.0572093289298628
provincial_set_detailed_nega_nonorm_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_nonorm_discretized: Ontario_education,2.7461744406857638
provincial_set_detailed_nega_nonorm_discretized: Prince Edward Island_education,2.465190328815662e-33
provincial_set_detailed_nega_nonorm_discretized: Quebec_education,1.445491678921609
provincial_set_detailed_nega_nonorm_discretized: Saskatchewan_education,7.892671385302036
provincial_set_detailed_nega_nonorm_discretized: Yukon_education,0.0
provincial_set_detailed_nega_nonorm_nondiscretized: Alberta_education,1976827483.1433723
provincial_set_detailed_nega_nonorm_nondiscretized: British Columbia_education,4323578139.720663
provincial_set_detailed_nega_nonorm_nondiscretized: Manitoba_education,1634988228.3178508
provincial_set_detailed_nega_nonorm_nondiscretized: New Brunswick_education,1419074.98092727
provincial_set_detailed_nega_nonorm_nondiscretized: Newfoundland and Labrador_education,170225873.45564097
provincial_set_detailed_nega_nonorm_nondiscretized: Northwestern_education,7.326562394160042e+24
provincial_set_detailed_nega_nonorm_nondiscretized: Nova Scotia_education,121905045.16421866
provincial_set_detailed_nega_nonorm_nondiscretized: Nunavut_education,6.018656389364411e+23
provincial_set_detailed_nega_nonorm_nondiscretized: Ontario_education,152421645472.61542
provincial_set_detailed_nega_nonorm_nondiscretized: Prince Edward Island_education,10182078.52623834
provincial_set_detailed_nega_nonorm_nondiscretized: Quebec_education,1036673608.3727556
provincial_set_detailed_nega_nonorm_nondiscretized: Saskatchewan_education,601065956.9594518
provincial_set_detailed_nega_nonorm_nondiscretized: Yukon_education,301721.13811686815
provincial_set_detailed_nega_std_discretized: Alberta_education,0.3392028666176681
provincial_set_detailed_nega_std_discretized: British Columbia_education,0.20242565150915923
provincial_set_detailed_nega_std_discretized: Manitoba_education,0.49625422230662936
provincial_set_detailed_nega_std_discretized: New Brunswick_education,0.20000000000000018
provincial_set_detailed_nega_std_discretized: Newfoundland and Labrador_education,1.627410803007214e-33
provincial_set_detailed_nega_std_discretized: Northwestern_education,0.0
provincial_set_detailed_nega_std_discretized: Nova Scotia_education,0.00048745616414715045
provincial_set_detailed_nega_std_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_std_discretized: Ontario_education,2.514134659996448
provincial_set_detailed_nega_std_discretized: Prince Edward Island_education,2.465190328815662e-33
provincial_set_detailed_nega_std_discretized: Quebec_education,1.4221738570172613
provincial_set_detailed_nega_std_discretized: Saskatchewan_education,0.9103890669016252
provincial_set_detailed_nega_std_discretized: Yukon_education,0.0
provincial_set_detailed_nega_std_nondiscretized: Alberta_education,0.07964575950849159
provincial_set_detailed_nega_std_nondiscretized: British Columbia_education,0.0921413267813647
provincial_set_detailed_nega_std_nondiscretized: Manitoba_education,0.02218233964612249
provincial_set_detailed_nega_std_nondiscretized: New Brunswick_education,0.0007115070381308155
provincial_set_detailed_nega_std_nondiscretized: Newfoundland and Labrador_education,0.0009699973228701041
provincial_set_detailed_nega_std_nondiscretized: Northwestern_education,502216616628928.8
provincial_set_detailed_nega_std_nondiscretized: Nova Scotia_education,0.002213998997354901
provincial_set_detailed_nega_std_nondiscretized: Nunavut_education,165787686985538.9
provincial_set_detailed_nega_std_nondiscretized: Ontario_education,0.6766622776907361
provincial_set_detailed_nega_std_nondiscretized: Prince Edward Island_education,5.664130164243423e-05
provincial_set_detailed_nega_std_nondiscretized: Quebec_education,0.10584843089887697
provincial_set_detailed_nega_std_nondiscretized: Saskatchewan_education,0.04457272644653254
provincial_set_detailed_nega_std_nondiscretized: Yukon_education,2.5299202605558598e-05
