Index,MSE
provincial_set_detailed_imputer_nonorm_discretized: Ontario_economics,0.39514003821557725
provincial_set_detailed_imputer_nonorm_discretized: Prince Edward Island_economics,0.01189060642092747
provincial_set_detailed_imputer_nonorm_discretized: Quebec_economics,0.21708047779808926
provincial_set_detailed_imputer_nonorm_discretized: Saskatchewan_economics,0.5171679249132829
provincial_set_detailed_imputer_nonorm_discretized: Yukon_economics,0.03283524904214559
provincial_set_detailed_imputer_nonorm_nondiscretized: Alberta_economics,61511826.98609752
provincial_set_detailed_imputer_nonorm_nondiscretized: British Columbia_economics,830383583.783501
provincial_set_detailed_imputer_nonorm_nondiscretized: Manitoba_economics,2623253.568707693
provincial_set_detailed_imputer_nonorm_nondiscretized: New Brunswick_economics,115683266.01487468
provincial_set_detailed_imputer_nonorm_nondiscretized: Newfoundland and Labrador_economics,142758.01342159035
provincial_set_detailed_imputer_nonorm_nondiscretized: Northwestern_economics,340701.2734143677
provincial_set_detailed_imputer_nonorm_nondiscretized: Nova Scotia_economics,485014.9865279179
provincial_set_detailed_imputer_nonorm_nondiscretized: Nunavut_economics,80092.46144189686
provincial_set_detailed_imputer_nonorm_nondiscretized: Ontario_economics,474668537.2436085
provincial_set_detailed_imputer_nonorm_nondiscretized: Prince Edward Island_economics,692059.1991024564
provincial_set_detailed_imputer_nonorm_nondiscretized: Quebec_economics,20768056.039728645
provincial_set_detailed_imputer_nonorm_nondiscretized: Saskatchewan_economics,8112889.451758802
provincial_set_detailed_imputer_nonorm_nondiscretized: Yukon_economics,55672.76685522983
provincial_set_detailed_imputer_std_discretized: Alberta_economics,0.25042262255162756
provincial_set_detailed_imputer_std_discretized: British Columbia_economics,0.2518925208888609
provincial_set_detailed_imputer_std_discretized: Manitoba_economics,0.27523861343489997
provincial_set_detailed_imputer_std_discretized: New Brunswick_economics,0.023256970130851526
provincial_set_detailed_imputer_std_discretized: Newfoundland and Labrador_economics,0.07875943684962253
provincial_set_detailed_imputer_std_discretized: Northwestern_economics,0.029732582688247713
provincial_set_detailed_imputer_std_discretized: Nova Scotia_economics,0.026436439721840458
provincial_set_detailed_imputer_std_discretized: Nunavut_economics,0.0074331456720619325
provincial_set_detailed_imputer_std_discretized: Ontario_economics,0.4088461842608076
provincial_set_detailed_imputer_std_discretized: Prince Edward Island_economics,0.01189060642092747
provincial_set_detailed_imputer_std_discretized: Quebec_economics,0.1998463756479607
provincial_set_detailed_imputer_std_discretized: Saskatchewan_economics,0.5231667006733318
provincial_set_detailed_imputer_std_discretized: Yukon_economics,0.03222222222222222
provincial_set_detailed_imputer_std_nondiscretized: Alberta_economics,0.08998747016904769
provincial_set_detailed_imputer_std_nondiscretized: British Columbia_economics,0.10774287095057508
provincial_set_detailed_imputer_std_nondiscretized: Manitoba_economics,0.1817418189779464
provincial_set_detailed_imputer_std_nondiscretized: New Brunswick_economics,0.0022790242331660556
provincial_set_detailed_imputer_std_nondiscretized: Newfoundland and Labrador_economics,0.011057286525327658
provincial_set_detailed_imputer_std_nondiscretized: Northwestern_economics,0.03116793029983502
provincial_set_detailed_imputer_std_nondiscretized: Nova Scotia_economics,0.004297390873119482
provincial_set_detailed_imputer_std_nondiscretized: Nunavut_economics,0.00012398111327372108
provincial_set_detailed_imputer_std_nondiscretized: Ontario_economics,0.30782781376219853
provincial_set_detailed_imputer_std_nondiscretized: Prince Edward Island_economics,0.004620292015013702
provincial_set_detailed_imputer_std_nondiscretized: Quebec_economics,0.048863081657568634
provincial_set_detailed_imputer_std_nondiscretized: Saskatchewan_economics,0.7366253974688711
provincial_set_detailed_imputer_std_nondiscretized: Yukon_economics,0.01048991898077025
provincial_set_detailed_nega_minmax_discretized: Alberta_economics,0.26679898837309557
provincial_set_detailed_nega_minmax_discretized: British Columbia_economics,0.24305595303671154
provincial_set_detailed_nega_minmax_discretized: Manitoba_economics,0.28290113851924376
provincial_set_detailed_nega_minmax_discretized: New Brunswick_economics,0.04799882514711014
provincial_set_detailed_nega_minmax_discretized: Newfoundland and Labrador_economics,0.013898662913441233
provincial_set_detailed_nega_minmax_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_minmax_discretized: Nova Scotia_economics,0.052719992132992916
provincial_set_detailed_nega_minmax_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_minmax_discretized: Ontario_economics,0.4701150713332164
provincial_set_detailed_nega_minmax_discretized: Prince Edward Island_economics,0.006970355488129888
provincial_set_detailed_nega_minmax_discretized: Quebec_economics,0.1925839861966876
provincial_set_detailed_nega_minmax_discretized: Saskatchewan_economics,0.5652221323632609
provincial_set_detailed_nega_minmax_discretized: Yukon_economics,0.00314176245210728
provincial_set_detailed_nega_minmax_nondiscretized: Alberta_economics,0.001932992385358243
provincial_set_detailed_nega_minmax_nondiscretized: British Columbia_economics,0.0010010316939852442
provincial_set_detailed_nega_minmax_nondiscretized: Manitoba_economics,0.0009089261041031002
provincial_set_detailed_nega_minmax_nondiscretized: New Brunswick_economics,0.0005179792785733128
provincial_set_detailed_nega_minmax_nondiscretized: Newfoundland and Labrador_economics,7.677126917188784e-05
provincial_set_detailed_nega_minmax_nondiscretized: Northwestern_economics,0.00014154783472248778
provincial_set_detailed_nega_minmax_nondiscretized: Nova Scotia_economics,0.00024223369839207628
provincial_set_detailed_nega_minmax_nondiscretized: Nunavut_economics,4.248547833891148e-06
provincial_set_detailed_nega_minmax_nondiscretized: Ontario_economics,0.00462924482877122
provincial_set_detailed_nega_minmax_nondiscretized: Prince Edward Island_economics,0.0001736675308998556
provincial_set_detailed_nega_minmax_nondiscretized: Quebec_economics,0.0008010717653824716
provincial_set_detailed_nega_minmax_nondiscretized: Saskatchewan_economics,0.0028738285944515138
provincial_set_detailed_nega_minmax_nondiscretized: Yukon_economics,0.00043398814888559516
provincial_set_detailed_nega_nonorm_discretized: Alberta_economics,0.2614343586839425
provincial_set_detailed_nega_nonorm_discretized: British Columbia_economics,0.24590592906540076
provincial_set_detailed_nega_nonorm_discretized: Manitoba_economics,0.28370381575258113
provincial_set_detailed_nega_nonorm_discretized: New Brunswick_economics,0.048272631974703106
provincial_set_detailed_nega_nonorm_discretized: Newfoundland and Labrador_economics,0.025334271639690355
provincial_set_detailed_nega_nonorm_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_nonorm_discretized: Nova Scotia_economics,0.05308711227782509
provincial_set_detailed_nega_nonorm_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_nonorm_discretized: Ontario_economics,0.4701150713332164
provincial_set_detailed_nega_nonorm_discretized: Prince Edward Island_economics,0.006970355488129888
provincial_set_detailed_nega_nonorm_discretized: Quebec_economics,0.1925839861966876
provincial_set_detailed_nega_nonorm_discretized: Saskatchewan_economics,0.5656339574501911
provincial_set_detailed_nega_nonorm_discretized: Yukon_economics,0.00314176245210728
provincial_set_detailed_nega_nonorm_nondiscretized: Alberta_economics,3341338388.250431
provincial_set_detailed_nega_nonorm_nondiscretized: British Columbia_economics,81229644.99819455
provincial_set_detailed_nega_nonorm_nondiscretized: Manitoba_economics,230806666.39595354
provincial_set_detailed_nega_nonorm_nondiscretized: New Brunswick_economics,408398560.3883556
provincial_set_detailed_nega_nonorm_nondiscretized: Newfoundland and Labrador_economics,2713198.1254305183
provincial_set_detailed_nega_nonorm_nondiscretized: Northwestern_economics,450100.4137435225
provincial_set_detailed_nega_nonorm_nondiscretized: Nova Scotia_economics,205916613.66646224
provincial_set_detailed_nega_nonorm_nondiscretized: Nunavut_economics,675037.540735553
provincial_set_detailed_nega_nonorm_nondiscretized: Ontario_economics,16838603909.117123
provincial_set_detailed_nega_nonorm_nondiscretized: Prince Edward Island_economics,4042089.515106838
provincial_set_detailed_nega_nonorm_nondiscretized: Quebec_economics,14400666515.5379
provincial_set_detailed_nega_nonorm_nondiscretized: Saskatchewan_economics,449048696.37793946
provincial_set_detailed_nega_nonorm_nondiscretized: Yukon_economics,3702414.3980651814
provincial_set_detailed_nega_std_discretized: Alberta_economics,0.28610797401922383
provincial_set_detailed_nega_std_discretized: British Columbia_economics,0.23416760712981946
provincial_set_detailed_nega_std_discretized: Manitoba_economics,0.28027466645916954
provincial_set_detailed_nega_std_discretized: New Brunswick_economics,0.06439220704800272
provincial_set_detailed_nega_std_discretized: Newfoundland and Labrador_economics,0.013898662913441233
provincial_set_detailed_nega_std_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_std_discretized: Nova Scotia_economics,0.05842106501808637
provincial_set_detailed_nega_std_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_std_discretized: Ontario_economics,0.5014349945039818
provincial_set_detailed_nega_std_discretized: Prince Edward Island_economics,0.006970355488129888
provincial_set_detailed_nega_std_discretized: Quebec_economics,0.18051918040289683
provincial_set_detailed_nega_std_discretized: Saskatchewan_economics,0.5936372954888248
provincial_set_detailed_nega_std_discretized: Yukon_economics,0.00314176245210728
provincial_set_detailed_nega_std_nondiscretized: Alberta_economics,0.07702080961089015
provincial_set_detailed_nega_std_nondiscretized: British Columbia_economics,0.06358434432721707
provincial_set_detailed_nega_std_nondiscretized: Manitoba_economics,0.18223657619705913
provincial_set_detailed_nega_std_nondiscretized: New Brunswick_economics,0.005467266426348755
provincial_set_detailed_nega_std_nondiscretized: Newfoundland and Labrador_economics,0.003275412209475233
provincial_set_detailed_nega_std_nondiscretized: Northwestern_economics,0.0014010585221671465
provincial_set_detailed_nega_std_nondiscretized: Nova Scotia_economics,0.0034390936327230504
provincial_set_detailed_nega_std_nondiscretized: Nunavut_economics,0.00010634745809745097
provincial_set_detailed_nega_std_nondiscretized: Ontario_economics,0.26378411727008755
provincial_set_detailed_nega_std_nondiscretized: Prince Edward Island_economics,0.0017188040507290269
provincial_set_detailed_nega_std_nondiscretized: Quebec_economics,0.04355647098228607
provincial_set_detailed_nega_std_nondiscretized: Saskatchewan_economics,0.5842216046354123
provincial_set_detailed_nega_std_nondiscretized: Yukon_economics,0.004363151639661399
